transaction_id,customer_id,customer_name,customer_email,customer_tier,amount,currency,payment_status,failure_reason,payment_method,previous_success_count,previous_failure_count,checkout_status,subscription_status,days_overdue,retry_count,customer_value,transaction_timestamp,risk_score,recovery_probability,recovery_eligible,optimal_action,actual_recoverable
TX1676,CUST0323,Neha Mehta,neha.mehta87@example.com,Enterprise,2499.49,INR,FAILED,insufficient_funds,UPI,24,2,COMPLETED,NONE,2,0,178908.72,2026-08-22 17:44:24,21,0.6435,YES,SEND_PAYMENT_REMINDER,1
TX1677,CUST0259,Siddharth Verma,siddharth.verma77@example.com,Standard,2499.68,INR,FAILED,insufficient_funds,UPI,7,3,COMPLETED,NONE,2,0,10822.79,2026-08-01 00:08:52,35,0.53,YES,SEND_PAYMENT_REMINDER,1
TX1678,CUST0370,Rahul Patel,rahul.patel33@example.com,Standard,499.6,INR,FAILED,insufficient_funds,UPI,3,3,COMPLETED,NONE,0,0,29098.13,2026-08-18 04:29:56,34,0.5,YES,SEND_PAYMENT_REMINDER,1
TX1679,CUST0143,Rohan Singh,rohan.singh61@example.com,VIP,24999.01,INR,SUCCESS,none,UPI,14,2,COMPLETED,NONE,0,0,222363.84,2026-08-23 19:58:12,15,0.99,NO,NO_ACTION,0
TX1680,CUST0144,Pooja Saxena,pooja.saxena63@example.com,Enterprise,24999.88,INR,FAILED,card_expired,UPI,53,0,COMPLETED,PAST_DUE,6,0,347752.6,2026-08-10 02:05:07,73,0.205,NO,SEND_PAYMENT_REMINDER,0
TX1681,CUST0422,Suresh Reddy,suresh.reddy50@example.com,Standard,499.1,INR,FAILED,card_expired,Credit Card,12,3,COMPLETED,NONE,6,0,26019.09,2026-07-27 07:26:56,55,0.045,NO,SEND_PAYMENT_REMINDER,0
TX1682,CUST0281,Meera Deshmukh,meera.deshmukh93@example.com,Standard,4999.38,INR,FAILED,insufficient_funds,Credit Card,13,1,COMPLETED,ACTIVE_RENEWAL_DUE,8,0,40416.55,2026-08-02 10:48:57,41,0.3543,YES,RETRY_SUBSCRIPTION,0
TX1683,CUST0245,Divya Bansal,divya.bansal59@example.com,New,499.36,INR,SUCCESS,none,UPI,0,1,COMPLETED,NONE,0,0,2980.69,2026-08-14 03:28:51,6,0.975,NO,NO_ACTION,0
TX1684,CUST0410,Arjun Bhatia,arjun.bhatia28@example.com,New,1499.59,INR,ABANDONED,checkout_dropoff,UPI,1,2,ABANDONED_CART,NONE,0,0,4725.27,2026-08-08 12:47:29,29,0.605,YES,SEND_CHECKOUT_REMINDER,0
TX1685,CUST0420,Siddharth Deshmukh,siddharth.deshmukh88@example.com,Enterprise,2499.27,INR,FAILED,card_expired,Debit Card,59,1,COMPLETED,NONE,5,2,264150.96,2026-08-06 03:01:00,75,0.01,NO,CREATE_ESCALATION,0
TX1686,CUST0177,Simran Patel,simran.patel99@example.com,Standard,999.39,INR,ABANDONED,checkout_dropoff,Debit Card,12,4,PAYMENT_PAGE_DROPOFF,NONE,0,0,12777.41,2026-07-31 01:43:24,27,0.6175,YES,SEND_CHECKOUT_REMINDER,1
TX1687,CUST0319,Priya Gupta,priya.gupta89@example.com,Standard,499.32,INR,FAILED,processor_error,Wallet,7,1,COMPLETED,NONE,6,0,37052.89,2026-08-04 00:40:55,18,0.7363,YES,RETRY_PAYMENT,1
TX1688,CUST0426,Siddharth Bansal,siddharth.bansal83@example.com,Standard,4999.91,INR,FAILED,authentication_failed,UPI,14,2,COMPLETED,NONE,7,0,16511.58,2026-08-19 17:43:14,32,0.6163,YES,SEND_PAYMENT_REMINDER,1
TX1689,CUST0398,Deepak Verma,deepak.verma53@example.com,Enterprise,49999.69,INR,ABANDONED,checkout_dropoff,Debit Card,41,3,OTP_DROPOFF,NONE,0,0,285776.86,2026-08-11 11:34:49,42,0.7248,YES,SEND_CHECKOUT_REMINDER,1
TX1690,CUST0205,Alok Bansal,alok.bansal41@example.com,Standard,3499.47,INR,FAILED,issuer_down,Wallet,15,4,COMPLETED,NONE,1,0,15735.82,2026-07-27 04:31:50,10,0.8934,YES,RETRY_PAYMENT,1
TX1691,CUST0383,Manish Chopra,manish.chopra91@example.com,New,999.21,INR,FAILED,issuer_down,Wallet,2,2,COMPLETED,NONE,2,0,4672.96,2026-08-23 01:30:21,10,0.85,YES,RETRY_PAYMENT,1
TX1692,CUST0318,Simran Kapoor,simran.kapoor63@example.com,Standard,4999.58,INR,FAILED,network_timeout,UPI,11,3,COMPLETED,NONE,2,0,33379.96,2026-08-16 17:11:18,10,0.99,YES,RETRY_PAYMENT,1
TX1693,CUST0314,Tanvi Verma,tanvi.verma42@example.com,VIP,39999.14,INR,FAILED,velocity_limit_exceeded,UPI,29,0,COMPLETED,NONE,4,0,203469.91,2026-08-01 03:31:29,62,0.505,YES,STOP_RECOVERY,0
TX1694,CUST0247,Siddharth Choudhury,siddharth.choudhury85@example.com,Standard,4999.03,INR,FAILED,processor_error,UPI,2,2,COMPLETED,CHURN_RISK,3,0,34042.04,2026-07-28 11:22:47,16,0.85,YES,RETRY_SUBSCRIPTION,0
TX1695,CUST0384,Sneha Bhatia,sneha.bhatia40@example.com,Standard,3499.5,INR,ABANDONED,checkout_dropoff,Debit Card,3,1,PAYMENT_PAGE_DROPOFF,NONE,0,0,36682.63,2026-08-03 09:58:42,31,0.6175,YES,SEND_CHECKOUT_REMINDER,1
TX1696,CUST0148,Suresh Iyer,suresh.iyer57@example.com,VIP,4999.74,INR,FAILED,insufficient_funds,Credit Card,32,0,COMPLETED,NONE,0,0,225854.05,2026-08-25 00:17:10,34,0.605,YES,SEND_PAYMENT_REMINDER,0
TX1697,CUST0140,Ritu Malhotra,ritu.malhotra37@example.com,Standard,1499.65,INR,FAILED,velocity_limit_exceeded,Debit Card,9,1,COMPLETED,NONE,6,0,12595.91,2026-08-09 17:27:11,44,0.24,NO,STOP_RECOVERY,0
TX1698,CUST0140,Ritu Malhotra,ritu.malhotra37@example.com,Standard,1499.03,INR,FAILED,webhook_drop,UPI,9,1,COMPLETED,NONE,1,0,12595.91,2026-08-19 00:54:47,10,0.99,YES,RETRY_PAYMENT,1
TX1699,CUST0117,Suresh Bansal,suresh.bansal30@example.com,VIP,24999.56,INR,FAILED,webhook_drop,UPI,13,0,COMPLETED,NONE,7,0,80568.26,2026-07-29 05:24:27,25,0.985,YES,RETRY_PAYMENT,1
TX1700,CUST0245,Divya Bansal,divya.bansal59@example.com,New,1499.74,INR,ABANDONED,checkout_dropoff,Wallet,0,1,ABANDONED_CART,NONE,0,0,2980.69,2026-08-10 16:20:05,33,0.505,YES,SEND_CHECKOUT_REMINDER,1
TX1701,CUST0309,Arjun Deshmukh,arjun.deshmukh51@example.com,Standard,3499.8,INR,FAILED,card_expired,Net Banking,4,2,COMPLETED,NONE,6,0,17465.49,2026-08-10 18:45:20,60,0.025,NO,SEND_PAYMENT_REMINDER,0
TX1702,CUST0338,Nisha Kapoor,nisha.kapoor97@example.com,New,4999.23,INR,FAILED,authentication_failed,UPI,2,2,COMPLETED,NONE,2,1,4230.32,2026-08-14 10:51:54,29,0.7,YES,SEND_PAYMENT_REMINDER,0
TX1703,CUST0434,Kavita Reddy,kavita.reddy17@example.com,New,2499.78,INR,FAILED,card_expired,Credit Card,1,1,COMPLETED,NONE,5,1,1784.37,2026-08-18 17:35:50,64,0.12,NO,SEND_PAYMENT_REMINDER,0
TX1704,CUST0299,Divya Kapoor,divya.kapoor70@example.com,Standard,3499.07,INR,FAILED,webhook_drop,UPI,7,1,COMPLETED,NONE,7,0,32472.84,2026-08-25 14:01:33,11,0.8863,YES,RETRY_PAYMENT,0
TX1705,CUST0145,Shweta Saxena,shweta.saxena50@example.com,Standard,999.92,INR,FAILED,network_timeout,Credit Card,7,2,COMPLETED,NONE,4,1,13170.37,2026-08-09 07:38:27,10,0.9417,YES,RETRY_PAYMENT,1
TX1706,CUST0233,Gaurav Saxena,gaurav.saxena32@example.com,Standard,7999.87,INR,ABANDONED,checkout_dropoff,Wallet,2,2,ABANDONED_CART,NONE,0,0,28049.88,2026-08-25 00:41:15,39,0.58,YES,SEND_CHECKOUT_REMINDER,0
TX1707,CUST0350,Preeti Nair,preeti.nair60@example.com,New,2499.4,INR,ABANDONED,checkout_dropoff,UPI,1,0,OTP_DROPOFF,NONE,0,0,2367.04,2026-08-21 10:39:41,16,0.705,YES,SEND_CHECKOUT_REMINDER,1
TX1708,CUST0420,Siddharth Deshmukh,siddharth.deshmukh88@example.com,Enterprise,39999.41,INR,FAILED,insufficient_funds,Wallet,59,1,COMPLETED,NONE,0,1,264150.96,2026-08-06 21:13:51,61,0.6025,YES,SEND_PAYMENT_REMINDER,0
TX1709,CUST0388,Rajesh Patel,rajesh.patel80@example.com,Standard,1499.37,INR,FAILED,card_expired,UPI,12,4,COMPLETED,NONE,1,0,18780.59,2026-08-21 06:22:56,47,0.2075,NO,SEND_PAYMENT_REMINDER,0
TX1710,CUST0374,Rohan Joshi,rohan.joshi28@example.com,Standard,499.18,INR,FAILED,webhook_drop,Net Banking,14,1,COMPLETED,NONE,6,1,43111.58,2026-08-09 14:52:24,10,0.865,YES,RETRY_PAYMENT,1
TX1711,CUST0410,Arjun Bhatia,arjun.bhatia28@example.com,New,2499.11,INR,FAILED,issuer_down,Credit Card,1,2,COMPLETED,NONE,2,2,4725.27,2026-08-16 17:49:43,43,0.465,NO,CREATE_ESCALATION,0
TX1712,CUST0408,Meera Reddy,meera.reddy67@example.com,Standard,7999.36,INR,FAILED,network_timeout,Debit Card,6,0,COMPLETED,NONE,7,0,20453.95,2026-07-28 13:06:26,24,0.835,YES,RETRY_PAYMENT,1
TX1713,CUST0239,Shweta Malhotra,shweta.malhotra89@example.com,Standard,999.07,INR,FAILED,processor_error,UPI,2,1,COMPLETED,NONE,4,2,25737.58,2026-07-31 22:58:30,40,0.515,NO,CREATE_ESCALATION,0
TX1714,CUST0233,Gaurav Saxena,gaurav.saxena32@example.com,Standard,2499.34,INR,FAILED,processor_error,UPI,2,2,COMPLETED,ACTIVE_RENEWAL_DUE,4,0,28049.88,2026-07-28 06:52:25,11,0.85,YES,RETRY_SUBSCRIPTION,1
TX1715,CUST0183,Gaurav Iyer,gaurav.iyer45@example.com,New,4999.56,INR,FAILED,card_expired,Wallet,2,1,COMPLETED,CHURN_RISK,13,1,3320.37,2026-08-08 18:39:49,66,0.01,NO,SEND_PAYMENT_REMINDER,0
TX1716,CUST0416,Varun Chopra,varun.chopra86@example.com,New,7999.93,INR,ABANDONED,checkout_dropoff,UPI,2,2,OTP_DROPOFF,NONE,0,0,3331.67,2026-08-15 14:18:16,34,0.63,YES,SEND_CHECKOUT_REMINDER,1
TX1717,CUST0335,Shweta Joshi,shweta.joshi52@example.com,Standard,1499.11,INR,SUCCESS,none,Net Banking,13,4,COMPLETED,ACTIVE_RENEWAL_DUE,0,0,39931.19,2026-08-10 15:46:48,13,0.99,NO,NO_ACTION,0
TX1718,CUST0367,Karan Chopra,karan.chopra52@example.com,Standard,7999.85,INR,ABANDONED,checkout_dropoff,Debit Card,14,0,OTP_DROPOFF,NONE,0,0,39631.93,2026-08-25 07:42:39,34,0.655,YES,SEND_CHECKOUT_REMINDER,1
TX1719,CUST0212,Kavita Malhotra,kavita.malhotra99@example.com,Standard,4999.54,INR,FAILED,issuer_down,Debit Card,8,4,COMPLETED,NONE,6,0,18231.65,2026-08-01 07:17:31,25,0.755,YES,RETRY_PAYMENT,1
TX1720,CUST0108,Tanvi Bhatia,tanvi.bhatia39@example.com,Standard,1499.89,INR,FAILED,processor_error,UPI,13,0,COMPLETED,NONE,1,1,6832.98,2026-08-06 14:06:40,10,0.925,YES,RETRY_PAYMENT,1
TX1721,CUST0378,Neha Joshi,neha.joshi13@example.com,Standard,1499.11,INR,FAILED,issuer_down,UPI,6,1,COMPLETED,NONE,6,0,43420.8,2026-08-24 21:30:35,12,0.8336,YES,RETRY_PAYMENT,1
TX1722,CUST0438,Manish Verma,manish.verma92@example.com,VIP,8999.7,INR,SUCCESS,none,Credit Card,16,1,COMPLETED,NONE,0,0,106912.33,2026-08-08 19:10:28,7,0.99,NO,NO_ACTION,0
TX1723,CUST0154,Alok Mehta,alok.mehta80@example.com,Standard,2499.1,INR,ABANDONED,checkout_dropoff,UPI,6,1,OTP_DROPOFF,NONE,0,0,34649.24,2026-07-27 04:00:22,26,0.6836,YES,SEND_CHECKOUT_REMINDER,1
TX1724,CUST0328,Aditi Bhatia,aditi.bhatia21@example.com,New,4999.29,INR,FAILED,network_timeout,Credit Card,0,2,COMPLETED,NONE,3,1,4389.13,2026-08-19 20:24:21,18,0.825,YES,RETRY_PAYMENT,1
TX1725,CUST0164,Alok Iyer,alok.iyer78@example.com,Standard,2499.41,INR,FAILED,insufficient_funds,UPI,10,3,COMPLETED,CHURN_RISK,13,1,32180.72,2026-08-19 11:40:48,55,0.2804,NO,RETRY_SUBSCRIPTION,0
TX1726,CUST0360,Suresh Choudhury,suresh.choudhury59@example.com,Standard,1499.3,INR,SUCCESS,none,UPI,8,3,COMPLETED,ACTIVE_RENEWAL_DUE,0,0,6741.38,2026-08-22 01:29:46,12,0.99,NO,NO_ACTION,0
TX1727,CUST0103,Ananya Choudhury,ananya.choudhury99@example.com,Standard,499.03,INR,FAILED,issuer_down,Net Banking,10,1,COMPLETED,CHURN_RISK,14,1,33640.78,2026-08-08 02:39:36,26,0.6314,YES,RETRY_SUBSCRIPTION,0
TX1728,CUST0321,Suresh Patel,suresh.patel31@example.com,Standard,999.61,INR,FAILED,issuer_down,UPI,6,2,COMPLETED,NONE,0,2,13862.88,2026-08-24 21:05:32,40,0.5775,NO,CREATE_ESCALATION,0
TX1729,CUST0189,Nisha Roy,nisha.roy72@example.com,New,999.43,INR,FAILED,processor_error,UPI,1,0,COMPLETED,NONE,2,0,1728.21,2026-08-05 05:13:45,10,0.925,YES,RETRY_PAYMENT,1
TX1730,CUST0234,Kavita Choudhury,kavita.choudhury65@example.com,Standard,1499.2,INR,FAILED,account_closed,Debit Card,6,1,COMPLETED,NONE,6,0,44877.82,2026-07-31 10:41:50,56,0.01,NO,STOP_RECOVERY,0
TX1731,CUST0141,Aditi Saxena,aditi.saxena84@example.com,Standard,4999.13,INR,FAILED,issuer_down,Credit Card,2,2,COMPLETED,NONE,5,0,7286.61,2026-07-27 10:23:16,12,0.85,YES,RETRY_PAYMENT,1
TX1732,CUST0226,Amit Roy,amit.roy46@example.com,Standard,2499.76,INR,ABANDONED,checkout_dropoff,Debit Card,2,1,PAYMENT_PAGE_DROPOFF,NONE,0,0,16524.2,2026-08-19 21:17:21,22,0.605,YES,SEND_CHECKOUT_REMINDER,1
TX1733,CUST0112,Amit Joshi,amit.joshi51@example.com,Standard,499.11,INR,SUCCESS,none,Credit Card,12,4,COMPLETED,NONE,0,0,13784.61,2026-08-13 01:18:52,8,0.99,NO,NO_ACTION,0
TX1734,CUST0173,Priya Chopra,priya.chopra66@example.com,Enterprise,2499.08,INR,FAILED,insufficient_funds,UPI,52,2,COMPLETED,ACTIVE_RENEWAL_DUE,7,0,285995.28,2026-08-22 12:17:40,31,0.5094,YES,RETRY_SUBSCRIPTION,1
TX1735,CUST0421,Preeti Bansal,preeti.bansal27@example.com,New,2499.88,INR,ABANDONED,checkout_dropoff,UPI,2,2,PAYMENT_PAGE_DROPOFF,NONE,0,0,780.27,2026-08-16 07:03:41,28,0.63,YES,SEND_CHECKOUT_REMINDER,1
TX1736,CUST0106,Pooja Patel,pooja.patel15@example.com,Standard,4999.6,INR,FAILED,authentication_failed,Net Banking,7,2,COMPLETED,NONE,5,3,29149.04,2026-08-15 11:08:20,72,0.1517,NO,CREATE_ESCALATION,0
TX1737,CUST0368,Rahul Gupta,rahul.gupta59@example.com,New,999.6,INR,FAILED,issuer_down,Debit Card,1,1,COMPLETED,NONE,2,0,3844.88,2026-08-23 11:19:08,10,0.85,YES,RETRY_PAYMENT,1
TX1738,CUST0143,Rohan Singh,rohan.singh61@example.com,VIP,8999.27,INR,FAILED,webhook_drop,Debit Card,14,2,COMPLETED,NONE,1,0,222363.84,2026-08-23 20:52:11,11,0.99,YES,RETRY_PAYMENT,1
TX1739,CUST0324,Vikram Patel,vikram.patel82@example.com,Enterprise,4999.25,INR,FAILED,authentication_failed,Credit Card,55,3,COMPLETED,NONE,4,3,285581.23,2026-08-07 16:08:15,63,0.2572,NO,CREATE_ESCALATION,0
TX1740,CUST0350,Preeti Nair,preeti.nair60@example.com,New,3499.74,INR,FAILED,processor_error,UPI,1,0,COMPLETED,CHURN_RISK,2,1,2367.04,2026-08-09 01:24:46,10,0.925,YES,RETRY_SUBSCRIPTION,1
TX1741,CUST0424,Rajesh Iyer,rajesh.iyer48@example.com,Standard,499.95,INR,FAILED,fraud_blocked,Debit Card,5,1,COMPLETED,NONE,6,0,16160.26,2026-08-09 03:44:58,58,0.01,NO,STOP_RECOVERY,0
TX1742,CUST0266,Varun Chopra,varun.chopra94@example.com,New,999.07,INR,ABANDONED,checkout_dropoff,UPI,1,0,PAYMENT_PAGE_DROPOFF,NONE,0,0,4900.75,2026-08-01 06:02:16,15,0.705,YES,SEND_CHECKOUT_REMINDER,1
TX1743,CUST0105,Alok Singh,alok.singh53@example.com,Standard,1499.21,INR,FAILED,processor_error,UPI,7,2,COMPLETED,NONE,5,2,11219.18,2026-07-27 00:01:40,37,0.5317,NO,CREATE_ESCALATION,0
TX1744,CUST0212,Kavita Malhotra,kavita.malhotra99@example.com,Standard,3499.94,INR,FAILED,processor_error,UPI,8,4,COMPLETED,CHURN_RISK,2,0,18231.65,2026-08-04 00:22:26,13,0.875,YES,RETRY_SUBSCRIPTION,1
TX1745,CUST0264,Varun Chopra,varun.chopra48@example.com,Standard,2499.49,INR,SUCCESS,none,UPI,8,2,COMPLETED,ACTIVE_RENEWAL_DUE,0,0,23273.43,2026-07-28 03:56:03,8,0.99,NO,NO_ACTION,0
TX1746,CUST0164,Alok Iyer,alok.iyer78@example.com,Standard,3499.38,INR,FAILED,card_expired,Credit Card,10,3,COMPLETED,NONE,4,0,32180.72,2026-08-13 17:12:33,58,0.1604,NO,SEND_PAYMENT_REMINDER,0
TX1747,CUST0307,Alok Chopra,alok.chopra28@example.com,New,3499.04,INR,ABANDONED,checkout_dropoff,UPI,1,0,ABANDONED_CART,NONE,0,0,1316.33,2026-08-11 16:16:31,21,0.705,YES,SEND_CHECKOUT_REMINDER,0
TX1748,CUST0313,Priya Saxena,priya.saxena60@example.com,Standard,7999.34,INR,FAILED,webhook_drop,Debit Card,12,2,COMPLETED,NONE,5,0,6816.69,2026-08-03 21:56:38,13,0.9736,YES,RETRY_PAYMENT,1
TX1749,CUST0429,Rajesh Iyer,rajesh.iyer44@example.com,Standard,1499.93,INR,FAILED,network_timeout,Wallet,5,1,COMPLETED,NONE,3,0,38118.07,2026-07-30 07:35:47,10,0.95,YES,RETRY_PAYMENT,1
TX1750,CUST0324,Vikram Patel,vikram.patel82@example.com,Enterprise,39999.89,INR,FAILED,fraud_blocked,UPI,55,3,COMPLETED,NONE,0,2,285581.23,2026-07-29 07:33:04,99,0.01,NO,CREATE_ESCALATION,0
TX1751,CUST0125,Manish Saxena,manish.saxena18@example.com,New,1499.68,INR,FAILED,card_expired,Net Banking,0,2,COMPLETED,PAST_DUE,5,1,2686.96,2026-07-28 22:12:34,64,0.045,NO,SEND_PAYMENT_REMINDER,0
TX1752,CUST0264,Varun Chopra,varun.chopra48@example.com,Standard,7999.96,INR,FAILED,issuer_down,Net Banking,8,2,COMPLETED,NONE,7,1,23273.43,2026-08-18 06:21:51,30,0.755,YES,RETRY_PAYMENT,1
TX1753,CUST0244,Gaurav Mehta,gaurav.mehta44@example.com,Standard,999.09,INR,FAILED,card_expired,UPI,13,2,COMPLETED,CHURN_RISK,2,0,25354.88,2026-08-17 14:24:06,49,0.225,NO,SEND_PAYMENT_REMINDER,0
TX1754,CUST0206,Gaurav Patel,gaurav.patel82@example.com,Standard,2499.06,INR,FAILED,processor_error,Credit Card,9,1,COMPLETED,NONE,3,0,35019.05,2026-07-28 22:16:59,10,0.86,YES,RETRY_PAYMENT,1
TX1755,CUST0403,Ritu Kapoor,ritu.kapoor69@example.com,Enterprise,8999.75,INR,FAILED,card_expired,Debit Card,25,3,COMPLETED,NONE,7,1,498387.76,2026-08-11 02:12:24,72,0.1189,NO,SEND_PAYMENT_REMINDER,0
TX1756,CUST0287,Karan Saxena,karan.saxena86@example.com,Enterprise,24999.51,INR,FAILED,card_expired,UPI,29,2,COMPLETED,ACTIVE_RENEWAL_DUE,2,0,409747.43,2026-08-09 05:55:48,72,0.3153,NO,SEND_PAYMENT_REMINDER,0
TX1757,CUST0396,Aarav Bansal,aarav.bansal48@example.com,New,499.74,INR,FAILED,insufficient_funds,Credit Card,2,1,COMPLETED,NONE,7,0,3388.58,2026-07-31 02:13:40,40,0.335,NO,SEND_PAYMENT_REMINDER,0
TX1758,CUST0161,Rahul Singh,rahul.singh70@example.com,New,2499.21,INR,FAILED,webhook_drop,Net Banking,0,1,COMPLETED,NONE,6,0,4424.75,2026-07-29 04:42:26,18,0.725,YES,RETRY_PAYMENT,1
TX1759,CUST0296,Priya Agarwal,priya.agarwal24@example.com,Standard,1499.19,INR,FAILED,processor_error,Debit Card,8,0,COMPLETED,NONE,4,0,36723.84,2026-08-08 08:26:34,10,0.875,YES,RETRY_PAYMENT,1
TX1760,CUST0228,Varun Reddy,varun.reddy44@example.com,Standard,499.89,INR,FAILED,issuer_down,Wallet,10,1,COMPLETED,NONE,3,0,30905.39,2026-08-02 06:16:35,10,0.9114,YES,RETRY_PAYMENT,1
TX1761,CUST0308,Varun Joshi,varun.joshi37@example.com,VIP,39999.82,INR,ABANDONED,checkout_dropoff,UPI,11,0,PAYMENT_PAGE_DROPOFF,NONE,0,0,199222.35,2026-07-29 17:07:05,39,0.785,YES,SEND_CHECKOUT_REMINDER,0
TX1762,CUST0278,Rajesh Patel,rajesh.patel24@example.com,Standard,1499.73,INR,FAILED,account_closed,Credit Card,9,2,COMPLETED,NONE,7,1,30969.58,2026-08-16 20:23:37,62,0.01,NO,STOP_RECOVERY,0
TX1763,CUST0186,Divya Deshmukh,divya.deshmukh63@example.com,Standard,999.95,INR,ABANDONED,checkout_dropoff,UPI,9,3,PAYMENT_PAGE_DROPOFF,NONE,0,0,7490.63,2026-08-22 16:05:06,19,0.6675,YES,SEND_CHECKOUT_REMINDER,1
TX1764,CUST0236,Shweta Gupta,shweta.gupta46@example.com,New,7999.84,INR,FAILED,issuer_down,Net Banking,1,1,COMPLETED,NONE,7,1,3621.53,2026-07-31 19:06:04,31,0.71,YES,RETRY_PAYMENT,1
TX1765,CUST0109,Alok Chopra,alok.chopra68@example.com,New,7999.23,INR,FAILED,insufficient_funds,Credit Card,0,0,COMPLETED,NONE,2,1,2210.57,2026-08-25 09:16:35,50,0.375,YES,SEND_PAYMENT_REMINDER,0
TX1766,CUST0280,Manish Malhotra,manish.malhotra99@example.com,VIP,14999.25,INR,FAILED,authentication_failed,Wallet,39,1,COMPLETED,NONE,5,0,184097.24,2026-08-03 09:27:49,32,0.8013,YES,SEND_PAYMENT_REMINDER,0
TX1767,CUST0406,Shweta Bansal,shweta.bansal43@example.com,Standard,3499.72,INR,FAILED,issuer_down,Credit Card,2,0,COMPLETED,NONE,6,2,22237.11,2026-08-03 18:32:03,46,0.445,NO,CREATE_ESCALATION,0
TX1768,CUST0396,Aarav Bansal,aarav.bansal48@example.com,New,1499.2,INR,FAILED,velocity_limit_exceeded,Debit Card,2,1,COMPLETED,NONE,6,1,3388.58,2026-08-24 20:56:54,59,0.205,NO,STOP_RECOVERY,0
TX1769,CUST0190,Aarav Joshi,aarav.joshi69@example.com,Standard,1499.39,INR,FAILED,authentication_failed,UPI,12,3,COMPLETED,NONE,4,0,33967.26,2026-08-16 01:06:25,19,0.745,YES,SEND_PAYMENT_REMINDER,0
TX1770,CUST0163,Ananya Sharma,ananya.sharma18@example.com,Standard,7999.78,INR,FAILED,processor_error,UPI,8,2,COMPLETED,NONE,0,0,16144.12,2026-08-09 07:47:56,17,0.895,YES,RETRY_PAYMENT,1
TX1771,CUST0249,Meera Malhotra,meera.malhotra40@example.com,Standard,1499.48,INR,FAILED,webhook_drop,Credit Card,7,1,COMPLETED,NONE,4,0,44230.99,2026-08-15 14:29:23,10,0.9763,YES,RETRY_PAYMENT,1
TX1772,CUST0351,Suresh Bhatia,suresh.bhatia50@example.com,Enterprise,39999.83,INR,FAILED,authentication_failed,UPI,20,2,COMPLETED,NONE,2,0,189815.5,2026-08-08 14:00:41,41,0.8414,YES,SEND_PAYMENT_REMINDER,1
TX1773,CUST0180,Preeti Gupta,preeti.gupta81@example.com,Standard,999.99,INR,FAILED,webhook_drop,Wallet,14,3,COMPLETED,NONE,1,0,31703.11,2026-08-17 01:40:52,10,0.9685,YES,RETRY_PAYMENT,1
TX1774,CUST0298,Divya Kapoor,divya.kapoor50@example.com,New,499.88,INR,SUCCESS,none,UPI,1,1,COMPLETED,ACTIVE_RENEWAL_DUE,0,0,3783.26,2026-08-24 16:21:07,10,0.99,NO,NO_ACTION,0
TX1775,CUST0389,Rajesh Saxena,rajesh.saxena17@example.com,Enterprise,49999.57,INR,ABANDONED,checkout_dropoff,UPI,23,3,ABANDONED_CART,NONE,0,0,301145.51,2026-08-21 22:51:01,41,0.7677,YES,SEND_CHECKOUT_REMINDER,1
TX1776,CUST0203,Pooja Deshmukh,pooja.deshmukh65@example.com,New,3499.92,INR,FAILED,velocity_limit_exceeded,UPI,2,1,COMPLETED,NONE,2,0,3682.89,2026-07-29 05:48:34,37,0.375,YES,STOP_RECOVERY,0
TX1777,CUST0261,Simran Joshi,simran.joshi28@example.com,Standard,1499.46,INR,FAILED,authentication_failed,Credit Card,5,3,COMPLETED,NONE,6,3,41513.16,2026-08-16 05:29:48,71,0.01,NO,CREATE_ESCALATION,0
TX1778,CUST0146,Ananya Iyer,ananya.iyer19@example.com,Standard,1499.78,INR,FAILED,authentication_failed,Debit Card,12,2,COMPLETED,NONE,5,0,23288.98,2026-08-14 03:07:45,23,0.7036,YES,SEND_PAYMENT_REMINDER,1
TX1779,CUST0302,Pooja Deshmukh,pooja.deshmukh16@example.com,Standard,2499.8,INR,FAILED,insufficient_funds,UPI,12,3,COMPLETED,PAST_DUE,14,0,39723.69,2026-08-15 18:38:10,44,0.265,NO,RETRY_SUBSCRIPTION,0
TX1780,CUST0155,Deepak Deshmukh,deepak.deshmukh98@example.com,Standard,1499.56,INR,ABANDONED,checkout_dropoff,UPI,3,0,ABANDONED_CART,NONE,0,0,42802.04,2026-07-29 14:18:23,15,0.705,YES,SEND_CHECKOUT_REMINDER,1
TX1781,CUST0362,Rajesh Gupta,rajesh.gupta55@example.com,New,999.51,INR,FAILED,account_closed,Debit Card,2,1,COMPLETED,NONE,7,0,1100.34,2026-07-28 06:21:13,58,0.01,NO,STOP_RECOVERY,0
TX1782,CUST0104,Meera Deshmukh,meera.deshmukh10@example.com,Enterprise,4999.11,INR,FAILED,network_timeout,Debit Card,52,2,COMPLETED,NONE,1,0,423772.18,2026-08-14 09:13:02,10,0.99,YES,RETRY_PAYMENT,1
TX1783,CUST0328,Aditi Bhatia,aditi.bhatia21@example.com,New,1499.4,INR,SUCCESS,none,UPI,0,2,COMPLETED,NONE,0,0,4389.13,2026-08-23 10:55:52,13,0.975,NO,NO_ACTION,0
TX1784,CUST0414,Ritu Chopra,ritu.chopra82@example.com,Standard,3499.12,INR,FAILED,account_closed,Credit Card,10,4,COMPLETED,NONE,0,0,26293.59,2026-08-21 10:53:06,57,0.0521,NO,STOP_RECOVERY,0
